GiftId,Latitude,Longitude,Weight
93248,-71.4490567202,44.0583240751,42.4925910328
79676,-71.6080679846,43.095340125,5.59125563988
31351,-71.5902926723,42.9430742022,1
41435,-71.7388004085,42.7171172273,29.6984045421
35125,-71.8171106355,42.5808554876,34.0152990165
93007,-71.9036668619,43.4795553351,13.1160891957
31986,-71.5990942667,45.3489091587,23.862028273
19231,-71.7521488324,49.1024549617,1
42814,-72.1866890424,49.4082725483,24.2170638419
32833,-72.2220419871,51.6768170168,50
86153,-73.1685944234,52.4464569876,29.2889475211
14158,-73.2868382003,51.008152741,1.24913115103
31110,-73.655136673,50.8664796667,13.036056771
68876,-73.6311909998,50.3188435346,1
43139,-74.0464434419,50.4272897096,11.1563446644
61553,-74.0548793273,49.9005988796,5.27462801734
63939,-74.0838997417,49.0681808277,1
73787,-74.0980252262,48.7284643923,31.9202609052
86841,-74.3090332209,48.9737764497,1
18924,-74.3879763059,48.6156200381,7.42139557048
80531,-74.4281791679,48.5902897514,44.8042133448
82263,-74.4222442938,49.8612613136,9.67291200858
74782,-74.1425685173,51.3436782926,5.18068737696
63048,-74.0063446993,51.3499346839,1
46284,-74.0360997922,51.9335950725,1
89094,-74.1480344173,51.866374443,33.1103286298
53562,-74.1846358501,52.244593106,1
89615,-74.5673617426,52.057398312,1
95823,-74.6659944487,53.3255103705,7.24640769249
76709,-74.4630470123,53.8069022938,30.1496862051
7292,-74.4265693035,53.4366265017,42.7056007599
75234,-74.2928663896,53.802431074,22.902587932
90723,-74.4969116667,54.8030727687,1
23330,-74.2311025651,55.123727045,3.1382529055
94931,-74.3978619702,56.0514738892,5.75096079648
36431,-74.3188356098,57.2489581093,6.91663917522
44290,-74.5511620448,57.6235882093,50
93708,-74.5998187678,57.3128329377,22.3209295631
70963,-74.6469019257,57.7007499358,23.5702946513
7975,-74.7845795297,57.4099181899,36.8123803349
53741,-74.8641022642,56.581653467,18.1272400462
7176,-74.7771249617,56.4359543826,1
21323,-74.9710603674,55.1502207499,14.9249212072
58444,-75.3256066,54.7688492172,7.58869951236
55690,-75.3957175076,54.4465521188,50
34077,-75.5022597902,55.735866306,11.0138491318
90546,-75.5846344835,55.8101867464,50
48917,-75.4626964006,56.7727437207,1
70598,-75.3437163226,56.49816691,1
9466,-75.5032665878,57.3394483799,8.73895000572
30552,-75.7754689754,58.399159437,33.3934500587
76599,-76.0008838161,58.3138847274,1
43728,-76.1804521,57.896553779,1
79821,-76.3973418674,58.5343788814,1
73216,-76.3667027299,59.306332439,27.4624741576
49328,-76.6480853892,59.8316626414,35.338422233
37283,-76.803561391,59.3275349215,1.02686255708
22317,-76.9499402952,59.9243258296,1
16703,-76.8901709843,60.1508615268,7.47626777897
26042,-76.8459942292,61.5192327683,11.560697029
53657,-77.1249790737,61.1709171107,1
87135,-77.3045693444,61.2741589673,10.7297854083
11042,-77.4223566555,60.6242501153,1
