GiftId,Latitude,Longitude,Weight
26300,-87.6132227378,-162.256602505,26.273678558
34325,-87.6961600115,-159.618450397,22.5136455123
87957,-88.0414687461,-164.244722283,22.5860822033
687,-88.0570327625,-164.150588489,1
52167,-87.970342227,-169.756404247,1
33158,-87.9609856338,-171.524424707,12.0718566791
81783,-87.9832187306,-172.495412922,3.41603387453
21641,-88.0200232467,-178.837134455,1
9765,-87.9046503542,179.246946851,18.1279087299
7851,-88.0254669253,176.96896923,32.7226498147
13039,-88.0512836897,173.702647242,9.27027442781
41404,-88.1461083653,172.411242849,11.6507951114
59877,-88.4532906561,166.814123273,27.8035957414
34227,-88.4705451918,-173.936626327,12.3096758962
78763,-88.4285479048,-165.492914934,24.7351875467
92707,-89.1929931667,-161.723810383,1
17631,-89.1540074768,-125.944589846,24.6521653816
59584,-89.1848214983,-124.437041457,12.3697907984
37161,-89.5317774075,-36.7127154896,9.84384914373
72182,-89.4011749038,-38.3635302339,5.82172842121
43956,-89.3778849975,-40.0654357672,1
2821,-88.8220577021,-44.9145791567,1
49338,-88.757471411,-42.6992088752,45.5477264408
28732,-88.7742805771,-40.1299783135,50
29549,-88.6920935917,-52.9973118944,20.9576809743
24525,-88.5788473578,-51.7679567856,39.253179177
34471,-88.5501689629,-50.2356541698,1
42709,-88.4339187017,-48.5423821097,50
44371,-88.4130057454,-57.5543904307,1
97306,-89.5428349375,65.5628984568,27.2882914202
87657,-89.5305876401,66.1561938723,1
3708,-89.5093706283,82.5319817458,26.0409400403
49200,-89.4731279534,83.3733307705,1
650,-89.5152485318,86.9105323291,1
42098,-89.5271588914,87.6407476153,1
44385,-89.4013536891,102.570924217,18.0562652327
15747,-88.8516463481,117.563805922,39.9113035695
87710,-88.8170796644,115.739979148,50
44903,-88.7444660292,117.491700213,13.1638325558
14342,-88.6074091545,119.555011994,1
54292,-88.8475098031,123.072778609,16.7565590073
14640,-88.7178452935,93.3172269119,46.8895440963
12700,-88.0793377458,110.684938624,20.3395438488
67654,-87.9122573667,113.266724074,1
67781,-87.8860905586,107.490567566,1
31373,-87.7487276772,179.881308853,1.9265664237
27507,-87.7518717095,-179.138917622,1
34682,-87.6837815635,-174.818344873,1
