GiftId,Latitude,Longitude,Weight
62489,-14.1943131432,143.572118448,3.39117565768
65124,-14.2243558689,143.590266481,1
77524,-14.5389102468,143.866820415,50
92471,-14.5176022308,144.027684335,1
16299,-14.4950003009,144.089870638,1
37998,-14.6226111891,144.517458848,26.1477707653
62580,-14.6381245997,144.591778957,11.2766598506
42239,-15.1446273934,144.893065546,50
23140,-15.3845008201,145.264865633,47.7188203214
1669,-15.7535674006,145.088620228,1
80245,-15.8441751525,144.994871387,11.0068990294
156,-15.8538893825,144.659110794,19.2723396664
42085,-16.3390069663,144.300599202,1
93641,-16.331628776,144.148288679,15.8231901458
23353,-16.5847853043,144.004243302,1
82279,-16.2618402912,143.64106207,32.4477275166
85219,-15.9747809626,143.519619994,23.6834239305
65812,-15.9206564008,143.529347024,1
90126,-16.1940909916,143.119109558,7.32755635618
60499,-16.3685192776,143.238103351,1
56650,-16.7775993035,143.035406347,1
27979,-16.8530996632,143.135496532,1
55152,-17.0033773041,143.176115609,44.8709322026
20517,-17.0793476865,143.151708166,16.9781359709
1437,-17.1660983622,142.794656792,1
27253,-17.016316579,142.685242835,1
66325,-17.0304696716,142.506874953,39.7632989878
63764,-17.172307832,142.576007768,6.22409885006
96322,-17.2234580921,142.468894188,4.07945276226
29620,-17.3042548655,142.235034269,1
68246,-17.1986059725,142.068500062,1
67156,-17.5075287208,142.198100991,14.2982388208
93117,-17.5292549163,141.852771304,12.8082763597
57382,-17.2819934793,141.657729985,1
20296,-17.9859307342,141.876040371,1
36511,-18.0844693552,141.881894517,50
8599,-18.20855919,141.87531692,1
77411,-18.2031089193,141.941519304,20.7870255474
97322,-18.3097457606,141.969084703,1
39309,-18.5652638701,141.974948071,1
25603,-18.7207639537,141.648728655,12.7857056168
4613,-19.0080486356,141.70583007,16.8502381559
66471,-19.1068052207,141.410725198,1
82806,-19.3404992695,141.206586828,14.7226569351
15131,-19.590425671,141.262456424,6.0645212842
31934,-19.646908599,141.227814048,22.913210375
32764,-19.8198777389,141.234586052,21.5889752057
54258,-19.8512385404,141.019176489,4.7033379263
84802,-19.7322247357,141.452336211,15.4619495957
44937,-19.5853293608,141.569797917,2.59543900581
96252,-19.4757355361,141.465070967,38.5295368976
84973,-19.5825104208,141.817346523,20.1514391138
6855,-19.9034440381,141.958038511,1
77314,-19.9356182783,142.211882193,1
90822,-19.8034853125,142.567410965,2.35385828216
5336,-19.4690087792,142.802867169,1
80676,-19.5594148252,142.947456487,1
79786,-19.3944078344,143.190722156,1
9829,-19.7217849998,143.30606697,30.6569120855
86527,-19.6646882639,143.573216246,1
58603,-19.7130756966,143.743367994,1
16558,-19.9124252701,143.778181307,1
58852,-20.0382989763,143.842148586,18.1718461599
79342,-20.1540666784,143.693434531,1
28990,-20.333403248,143.487383559,9.70808064374
76119,-20.2448108713,143.332953774,29.0568704216
8455,-20.0099460159,143.125876526,6.8176365452
44879,-20.6246746408,142.870126503,33.1273305753
23377,-20.8210412889,142.915578833,9.47826351603
21588,-20.8495287055,142.835705604,12.5576918803
85667,-20.9760226355,142.835323493,15.8797999479
21761,-21.0420650916,142.90779767,7.69286197928
70257,-21.1315456661,142.678269202,6.43481763242
62981,-21.1726784337,143.233909703,1
48497,-21.3036989894,143.375840679,21.3210698094
61167,-21.2925043432,143.433661495,5.48531979409
74377,-21.0072564719,143.556729327,13.9328535601
25937,-21.0157197999,143.597998182,1
90201,-21.1153794725,143.843539452,26.6864741512
46645,-21.0673010966,143.896299608,7.54986908799
21810,-20.850143249,143.815301994,1
