GiftId,Latitude,Longitude,Weight
75441,-22.8509613622,-68.9471949244,1
58994,-23.1575951155,-69.0726983398,13.0061592921
62990,-24.2016353087,-69.3606750827,21.7458436045
14056,-24.7914180513,-69.813263222,1
45963,-24.8607490097,-69.8861391446,12.2142893266
45763,-24.7935021339,-70.133782674,1
48459,-24.7673108079,-70.1272150872,39.4987868036
7277,-24.8459681683,-70.389580486,2.03819239349
73930,-25.2757161759,-70.1707407232,1
93410,-25.3834877408,-69.7042515258,29.0885409955
23931,-25.5987972869,-69.4230875355,1
68627,-25.4951391914,-69.3331694143,1
59432,-25.4735065959,-69.3151214502,25.277800883
83211,-25.2340486483,-69.3368922127,2.44014074396
25822,-26.0738690439,-69.9202356081,10.805521263
7421,-25.983291936,-70.1487896961,1
28369,-26.2730396343,-70.4260480746,26.6443962866
17784,-26.6555771535,-70.3255871318,22.4297497402
14301,-26.5952045333,-70.0700519167,50
58044,-26.9168910725,-70.2014942211,26.7013411027
88713,-27.0153614771,-70.2748256323,1
45527,-27.0399768049,-70.4334334088,33.5695441533
22146,-27.2163790226,-70.3759987872,5.74751634649
34401,-27.2110062655,-70.2471828803,8.37790679207
2258,-27.4500753522,-70.2138562936,1
882,-27.5724322296,-70.6504748815,1
36293,-27.7966636941,-70.7585086794,23.4936061311
42448,-27.8528770951,-70.6460897945,13.1342332633
99349,-27.8105936104,-70.4606353934,16.080869456
83932,-28.0923511177,-70.597110849,35.1984283035
53454,-28.2638902057,-70.380785719,16.3771304346
5767,-28.2921125046,-70.3370809767,21.5564832044
69547,-28.3566861819,-70.3662863828,36.7545151319
2868,-28.4265750792,-70.3886434417,1
62895,-28.4056133293,-70.670414198,31.9932287615
17928,-28.4978241384,-70.9745309099,7.29020702758
80602,-28.7297997031,-71.2987210819,5.4115426624
39866,-29.1462423797,-71.0871100987,35.9828660063
42372,-29.1408393374,-70.9607825549,1
60368,-29.2349064672,-70.8573832742,26.1455561458
39769,-29.443005678,-71.0025910684,1
39698,-29.4805775135,-70.6313692715,7.33642597383
83449,-29.5261996687,-70.0894744322,13.2805317747
79409,-29.7170766609,-69.9648593328,46.7456798791
20407,-29.7690944811,-69.8128122839,1
6899,-29.8893856633,-69.9273989945,15.7043427143
6554,-30.1163531563,-70.3662135727,28.3151147177
31721,-30.0119541553,-70.8679148155,13.8438652505
36561,-29.9999171503,-70.8731390013,1
61601,-29.9426770569,-71.2440977093,8.7514093095
89142,-30.4417155894,-71.3409774426,21.3219118041
92678,-30.6761525382,-71.3201382962,1
94709,-30.7011531163,-71.5324669848,32.119843721
96926,-31.0117554842,-71.3557488821,1
4998,-31.0636166962,-71.2744440614,1
29024,-31.115013902,-71.3511539763,28.9350537688
8711,-31.6674775442,-71.1976758816,1
51158,-31.7631157178,-70.2733252765,1
18196,-31.8049039023,-70.0347062684,8.47302958527
70642,-31.6822861874,-69.8129094212,1
41230,-32.0702810132,-69.696963381,5.06546215593
88075,-32.2714035918,-69.7332020124,17.2955397834
68393,-32.4533442022,-69.5847378721,44.6998211374
63027,-32.5804786665,-69.6053004989,1
37834,-32.4686664874,-69.2400595682,3.68989113483
29441,-32.8665569295,-69.2463695382,17.2274769069
21440,-32.7192341027,-68.8149328573,3.96640890102
48636,-33.0806012355,-68.8125188541,1
64308,-33.1566730888,-68.7305843572,1
54607,-33.1891975018,-68.6111325772,3.62759277034
81504,-33.2223433329,-68.4524520653,1
55867,-33.1203999274,-68.3301545337,1
38477,-33.05408836,-68.5366078266,14.7435949509
92564,-33.2856957149,-69.124383753,12.0338000684
36971,-33.2735265843,-69.2183203296,10.817954048
