GiftId,Latitude,Longitude,Weight
50149,0.705641535692,-56.3508813114,1
28849,-0.323337984832,-57.0843638483,38.758663381
35046,-0.019670983966,-58.3255737892,1
94477,-1.98970933137,-57.7056272113,50
70835,-4.09623183658,-58.4557381977,43.7901010884
92828,-4.41652694151,-58.5723255991,13.4819959916
62032,-4.47023996891,-58.5069651727,1
51695,-4.63204078831,-58.3120845559,4.62660084651
5102,-4.80410785596,-58.1934976957,13.6726251329
76526,-5.11202334144,-57.7128863976,6.54096548897
95525,-5.05110489375,-57.5917837519,9.00309530496
61215,-4.44288140633,-56.8158170388,21.8182702917
47132,-4.44036221588,-56.7894974465,23.5510968009
35380,-4.43952913537,-56.1776471741,45.3952465309
12299,-4.60764973643,-56.0108294917,1
71340,-4.65847139345,-55.8247095408,50
26079,-4.84395471176,-55.940118707,41.7746686125
53864,-4.90406091805,-55.8447737132,27.7930784302
96136,-4.97520637399,-55.8241827109,29.5889959717
83419,-5.14695378637,-55.8711830325,7.800701938
50938,-5.25520395021,-55.9408041104,1
87352,-5.4310873761,-55.8119701053,9.13443788834
42991,-5.55206309789,-56.0387475165,1
13935,-5.52988202158,-56.2007881388,1
84822,-5.72960085528,-56.3764371614,6.44289570835
58737,-6.0172263152,-56.3593632606,48.9912986559
49682,-6.12232094639,-56.2809449155,4.72447731801
48687,-6.25714351305,-56.2088646751,3.79574431784
17252,-6.40263830332,-56.1173284394,3.53731579126
81590,-6.55862922487,-55.8037353418,8.01280083988
58855,-6.56719819764,-55.7348563694,50
10028,-6.40860075381,-55.5962545729,37.9197994449
18091,-6.65007401224,-55.3964295938,9.89008541111
68978,-6.91522329559,-55.4407219022,1
90993,-7.02632498335,-55.3275702767,50
24690,-7.13130403543,-55.3983713818,1
58218,-7.1561525681,-55.2890338551,29.7621207929
93805,-7.2582968905,-55.2474503564,4.77321217587
62582,-7.31700052184,-55.0754593526,1
51435,-7.38308452872,-54.8438548811,9.18620049271
79469,-7.15617189022,-54.7734296755,15.4617149705
26717,-7.08823546627,-54.8965000848,3.03688104176
61450,-6.82266208634,-55.0089962165,37.9989855757
15134,-6.91633041209,-55.148761301,42.387989083
36943,-6.91731799278,-55.2257097871,1
50845,-7.18509185336,-55.5183443367,1
13136,-7.43091920277,-55.8643111288,26.774485974
16987,-7.44694396103,-55.930869336,1
42438,-7.47673935333,-56.0387846677,1
19818,-7.34234004519,-56.2504094682,12.9392610563
26411,-7.160763915,-56.0745790729,45.4901230002
72644,-7.11631145172,-56.4217125902,23.7401854847
35245,-7.32351157774,-56.6081809045,17.5146478596
14803,-7.16831156404,-56.7056150954,35.7469869808
