GiftId,Latitude,Longitude,Weight
87706,-5.35792822593,-48.6061067297,3.84121783457
52878,-5.44375879414,-48.4680854983,1
66591,-5.83554455478,-48.9053015303,5.49176947214
7055,-5.88342064378,-48.9366557422,1
12247,-5.85608633517,-49.127144237,10.6898584051
78360,-5.7262654623,-49.2743388135,21.6993192587
65682,-6.01558147814,-49.5095485614,33.0615272229
7000,-6.17627683486,-49.5373335691,18.587021011
26069,-5.87686728926,-50.0784482665,1
16205,-6.78545847909,-49.4060620581,1
2165,-7.06107982458,-49.246809085,11.4188139777
91743,-6.99431667056,-49.0491143913,1
93372,-7.2293275945,-49.1140763988,12.7283987875
50392,-7.20046194277,-48.8070969822,8.30530244363
75235,-8.37663800712,-47.8434679951,10.4400636882
57590,-8.43332456156,-47.7942530541,26.3521778653
51989,-9.2642893196,-47.1380856028,27.3795706935
3562,-9.29059537698,-47.1113232532,1
84672,-9.378931712,-47.0537961538,26.4892254281
45152,-9.19241362558,-46.9282820181,26.6435199148
49742,-9.05916813579,-46.8619035305,8.51827547508
92890,-9.21066796411,-46.6868461923,3.90173601155
94198,-9.50489511959,-46.0982416166,11.1606047665
19639,-9.53690062188,-45.9436558737,4.77394490763
25029,-9.47681610521,-45.9423345801,27.7023395968
11135,-9.75006568624,-45.9105844358,1
82789,-9.77288258083,-46.0463912773,5.47356401081
22103,-10.0182042703,-46.2564448496,9.09888280647
51643,-9.93137643744,-46.3453889191,20.0684822237
43534,-10.0790512549,-46.4024129857,1
45680,-10.1350224382,-46.207759733,5.40497337725
895,-10.1734860672,-46.0716400385,13.0775340835
74186,-10.1563576166,-46.0196942795,32.3175446229
76900,-10.1338092286,-45.8144576819,1.98038343251
85369,-10.3966404763,-45.7941223415,31.3055413821
64202,-10.7048955111,-45.816694091,1
40959,-10.5385772899,-46.1107064261,4.42510770889
34118,-10.7208354293,-46.1696631159,50
52412,-10.5800807905,-46.3334898111,7.10226853551
93835,-10.5145561182,-46.5379099659,32.3455270521
82117,-10.4834501051,-46.6434080395,15.0326549796
18756,-10.444031936,-46.7351976423,26.1657394953
71671,-10.7373689296,-46.645048553,28.5970995505
9517,-10.9800671215,-46.551071059,13.8048015767
15803,-11.1189659556,-46.5350692941,7.31544390113
58889,-10.991372611,-46.2892412461,1
15081,-11.11556449,-46.0276357186,1
69788,-11.2994930736,-45.9245255551,26.4302414592
53742,-11.3411799466,-45.8770235386,1
38488,-11.2950499743,-45.8487030067,1
85432,-11.50363654,-45.5678670141,1
23806,-11.6430889348,-45.568764403,1
99325,-11.7577060977,-45.8624828075,28.4599168611
54095,-12.0782919503,-45.7257529698,1
13630,-12.1274297346,-45.7427787186,1
19103,-12.1802085232,-45.5831680271,15.076752214
84548,-12.2935645937,-45.6343955743,28.9468880063
77060,-12.4413552435,-45.8619378174,2.78211707429
6311,-12.4655785798,-46.1207294966,1
26856,-12.6044698267,-46.4698103858,30.1730817303
15558,-12.9464512445,-46.0853395334,12.3680976834
22946,-13.0964642436,-45.9063610886,26.1816439088
43697,-13.1417529417,-45.8338647678,1
35685,-13.2023476165,-45.7634381544,1
17486,-13.4378580332,-45.7364811561,1
98895,-13.194115582,-45.4793486446,1
85701,-13.0202398887,-45.2607199326,1
46012,-13.2178233454,-45.1837893505,11.9795392804
80235,-13.4685371721,-45.3071522627,15.2482304166
73578,-13.5112392862,-45.1497521098,26.4549392599
36322,-13.6606690036,-45.3076677987,1
57971,-13.5322606963,-44.844681726,1.03112339102
41850,-13.4932127553,-44.75853746,1
94096,-13.4237523238,-44.4999728849,1
50661,-13.5050693708,-44.3993945839,3.65561541039
37902,-13.3318028821,-44.1338768697,41.5952156949
68684,-13.165503996,-43.9067539493,13.1964444006
9514,-12.9063262069,-43.8371896375,1
24108,-12.4908139961,-43.6951085612,29.2157946342
35693,-12.393961075,-43.912112806,8.98701353065
91830,-12.2796657998,-44.1830380415,11.6671036614
