GiftId,Latitude,Longitude,Weight
73539,27.9288224848,114.86362863,2.14502223533
19855,27.5886437655,113.433102219,7.63577555356
39350,27.5997941306,113.131608234,1
80756,27.6852137511,113.051396994,35.6933251161
11240,27.6736385457,112.691069594,28.1586239656
25256,27.3444069245,113.04207162,1
53884,25.1527317103,111.99621487,1
67521,24.8785149369,112.266950262,40.7498203731
79362,24.9820972298,112.408805962,1
66729,24.785567058,112.782296641,19.9643323688
74982,24.5544391608,113.043680984,8.98309274644
54213,24.5747684441,113.279386701,17.722410423
24319,24.7449000143,113.344778202,1
76341,24.3462028486,113.718087817,1
40739,24.4921154108,113.906765664,1
13001,24.349567546,114.191968442,23.4196479539
98541,24.3196999507,114.433591369,18.7553251302
27657,24.6376926566,114.501586504,24.9876283432
99652,24.7968395292,113.948042634,21.37651521
74329,24.2372186931,113.201625429,1
27187,24.1719710968,113.224554307,25.6958910218
87539,24.1889809379,113.035943455,1
11512,24.1463632714,112.924543751,8.81315622967
72133,24.1839284203,112.84519833,1
63173,24.0429393697,112.82796387,9.39615600413
74858,23.9260676101,112.784776979,1
66785,23.928205087,113.002557772,37.6195729376
25063,23.6449388442,113.075453229,1
4357,23.6660202633,113.210938101,1
59074,23.4265905853,113.221863455,9.68619128461
15140,23.288727597,113.31309168,1
11765,22.9562867439,113.423523773,1
31472,23.3540198993,113.757821685,10.6748738374
91507,23.5116610515,113.635609286,1
46476,23.8907782079,113.624554548,6.14099605528
75312,23.9974193887,113.449270086,21.6360303901
17395,23.8777418668,113.380616832,1
58552,24.1112901441,112.516123987,1.79489236547
17240,23.8277318372,112.148928375,34.0037507413
50659,23.7320139828,112.108080148,15.9283328173
51964,23.4509641889,112.167186004,1.08909936657
91080,23.299972793,112.539478501,36.7988319942
93390,23.1667369369,112.557776296,33.7125977018
3539,23.1744102705,112.759355159,7.78316327715
31722,23.2561464663,112.749778976,1.99195525609
9018,22.9896844755,112.424724444,4.64406135918
9111,22.8584136132,112.527368984,1
24281,22.8131974258,112.659499482,13.3161766016
67545,22.5779420751,112.620789999,33.3740149913
49333,22.5691696846,112.584977704,4.6693780631
14547,22.2984927938,112.628156314,17.4902138377
10943,22.2788509306,112.549241738,35.1531740771
33199,22.0133673785,112.438081775,1
47481,21.839502761,112.491872017,25.0955709428
13672,22.1576908363,112.203279785,25.4521684686
87499,22.3398735013,112.009195835,1
18153,22.4211591965,111.660421204,27.8564943491
45386,22.5738558102,111.588550651,24.9863082738
34692,22.5081853767,111.37274248,32.9714742372
43044,22.2654511649,111.13471862,24.5509521522
24798,22.2261828059,111.105910316,1
89891,22.1961658687,111.002068278,35.2209399273
7104,22.2215695633,110.806124503,1
23978,22.447107622,110.886004856,15.628384077
41794,22.6045032156,110.397403836,1
52901,22.5138791294,110.306786443,13.1088389539
34184,22.2420346873,110.030029505,2.40352957083
27992,22.1403833267,109.937750191,1
45853,22.2094585753,109.886739351,31.5066893841
23382,22.2942773477,109.727349386,4.86800571018
44155,21.8507705109,110.029815476,15.0284176405
35444,21.7143500523,109.7329374,1
11679,21.4855681932,110.05468669,10.4335018383
59741,21.4961970983,110.191794456,1
22152,21.3204890471,110.02380817,1
89413,21.2399040967,110.040241835,19.299023111
48237,21.2031178304,109.964218832,9.88274654071
18608,21.2725255448,109.897806818,9.32388765128
80886,21.4741723602,109.206494151,1
73573,21.9610444764,108.726350779,1
28054,22.2301403722,108.879297505,1.77972670429
