GiftId,Latitude,Longitude,Weight
90616,37.4138059727,139.583915097,32.1781583789
24273,37.3357541909,140.368114394,31.346118096
91079,36.9750396694,140.441805146,35.5801686848
60841,35.2756706106,140.363884114,1
21526,35.9462382482,137.967643226,27.4906979867
95763,36.2957329043,137.99920714,12.7467544591
67410,36.2988400487,137.936643394,2.37756048117
94958,36.550623088,137.864545988,1
18817,35.3901861275,135.346835781,2.60858222393
5501,35.6550580955,135.010943373,15.6864392114
66628,35.6482857622,134.781440902,30.9940984413
24203,35.0511592743,134.513793384,44.9207369574
53786,34.8769635889,134.585952048,1
25734,35.0816210754,134.277121474,14.2109982743
41595,35.2594378902,133.922481992,9.80974620323
66491,35.2352793399,133.529146451,1
82844,35.3236473221,133.383206705,1
80836,35.2484660816,133.287916909,4.5606415768
45692,35.0510515149,133.237725065,1
528,34.9648802457,133.529108314,25.6050223641
51509,34.7971667527,133.376948792,1
25297,34.8023100316,133.727230081,25.8197907023
19654,34.8232757876,132.888344932,6.21676368533
37081,34.7241928026,132.619188124,1
79474,34.7171228787,132.370233389,50
26884,34.6011357519,132.373547021,3.8587409092
98098,34.8415658994,132.317195897,1
73400,35.0616958665,132.442576097,15.5192235324
88047,34.9637915935,132.575989372,1
59809,35.1665767353,132.885734091,1
53627,35.3275680601,132.82264595,28.0324257552
42413,34.2679193891,131.836386272,1
36891,34.0211341101,132.037423633,1
53456,33.8028344003,132.190201457,23.3210946232
14866,33.6224157881,132.593292687,21.693308038
32336,33.3243619325,132.85824183,1
31714,33.30224782,132.922390904,32.146316583
87292,33.1124715857,132.866825897,23.5509533017
78385,33.1129114532,132.707802297,5.91642025824
37546,33.8485893791,132.973369374,8.36101773887
29969,33.7866203608,133.158388054,17.5708858931
19412,33.0628260279,131.761991114,3.24497536043
72474,33.0289981531,131.678725993,1
46537,33.139720829,131.531466705,25.4393952383
30914,33.0150408381,131.334775203,1
2809,32.8343499981,131.261407953,1
76710,32.5305784573,131.211980608,10.5808094334
3414,32.5786867326,131.046425676,22.9962153918
74212,32.4302514323,130.929390913,1
5249,32.1009950768,130.817949365,2.55937014596
85822,32.1916921084,130.419263034,1
50948,32.271163604,130.247927599,21.3100664719
64872,31.5266039514,130.721240428,10.7041870606
81972,31.2719043491,130.570806402,19.8992471165
50681,31.1900974553,130.771975803,12.8395030767
38970,31.3046634831,130.943622678,11.671669634
34136,31.7570026777,131.302646692,12.591898247
54219,32.0826110852,131.277975449,1
85086,31.3851127112,130.176186181,25.4739314551
34848,30.5085160989,130.950809386,32.3723477555
9724,33.2872816716,130.807622673,16.4448238245
49712,33.5383967693,131.041331628,40.5979099803
24361,33.3990389112,131.195071005,32.1278878956
44303,33.7503510062,130.857038216,1
88049,33.8881820748,130.549550861,24.195151122
58645,34.1860953095,131.05606161,1
44300,34.2014604215,131.287352156,8.57403249722
7039,34.0593703201,131.531113117,1
40723,33.2822282431,129.892041015,16.2228412864
15760,32.7094158091,128.819330226,20.1780127154
8613,33.2804775195,126.645127615,30.962525904
89191,33.294448827,126.336843933,1
80434,33.4604872236,126.359260688,20.5493064655
