GiftId,Latitude,Longitude,Weight
95336,58.3739221679,57.3608393524,1
26325,58.0447386247,57.2332902235,1
10679,57.7592359953,58.0310428797,1
54227,57.5320811743,57.7087301408,9.00569168628
58420,57.4864866733,57.7554171094,30.2088380483
24956,57.3796717747,57.5598522397,1
36145,56.9687205484,57.1647190103,14.106925609
77910,56.9568730517,57.1929767452,46.7559159984
83452,56.9727710085,56.4918656643,1
38546,57.1063908757,56.2391506211,28.0871192468
19289,56.904827834,55.9454820851,50
39477,56.7131277373,56.4813088406,36.715039293
54371,56.5583317283,56.1241996642,1
65291,56.6801388619,55.3406965481,33.5974227999
70208,56.5952579661,55.075543464,19.9439287228
9003,56.5154348229,55.2021630719,6.23755061101
81438,56.3824662457,55.206203998,13.209872564
39357,56.3022329515,55.1780521606,1
46637,56.3030128571,55.1656710666,1
81523,56.5500829762,54.8123657949,1
18426,56.8146142477,55.0233190088,37.2151156171
91790,56.9857255114,55.1145298275,4.22928470221
24797,56.9813357381,55.217348486,1
82152,57.0749840776,55.3501537542,14.6345761743
67092,57.1373883501,55.1821682607,23.1379435621
12643,57.1942984227,55.2746098176,1
46259,56.9862099314,54.9152567221,1
29694,57.0566761942,54.3367353009,20.7560665917
86616,57.0106785508,54.1867403292,8.8877449642
65113,57.1004157527,53.6130150369,5.5759914955
57241,57.1596453524,53.4618524097,1
46325,57.2024982794,53.4423909353,6.54683948115
21598,57.0035583419,53.5386489147,18.7342266021
55588,56.9670333054,52.819063283,1
35445,56.9172991077,52.6432510151,1
36624,56.839009331,52.5884276888,36.9455863715
23688,57.0749177554,52.3624697709,16.7080571991
43049,57.2328600348,51.9891990527,1
84078,57.2340138923,51.9620471714,5.49072607124
68123,57.3023799102,51.8283434436,18.9952163973
26338,57.0796907924,51.3692711963,1
97283,56.8252889729,51.2944024423,1
44527,56.3676716185,51.0829574835,5.82431230136
5636,55.9729377653,51.9085713275,1
4548,55.4792035127,51.3086628214,9.3240488033
98929,55.2294305487,51.8510589602,31.4792335429
54999,55.1371117725,52.142279389,1
73561,54.924285737,52.1642453536,1
53085,54.9179305837,52.4845910521,1
49916,54.9231529086,52.849774077,1
23639,55.2706516781,53.0709705498,47.8347730937
48942,55.3110610822,53.4732759989,11.091855916
3452,55.4621207179,54.0778529336,1
12748,55.6174495048,54.014276963,37.8211712586
81377,55.5682168833,54.6751573467,1
38663,55.5295407357,54.8241729635,1
24207,55.556722305,55.2769426024,21.1290500576
85695,55.4326564853,55.4702749753,44.1769444137
75039,55.1010254557,55.2336623146,25.3882269555
54542,54.85154905,55.0024463281,25.6483441834
39676,54.609441761,55.5465446957,1
76593,54.4501426611,55.351035583,1
958,54.6598782848,56.0610113091,1
75629,54.8193881156,55.8782290263,1
94515,54.8943138812,56.3481561019,4.86683887363
21090,54.8221131919,56.4142370939,1
12765,54.8765959961,56.5874303831,1
77590,54.9780631198,56.3044946315,46.9975732639
29101,55.1355153821,55.8864489071,1
30761,55.3585532716,56.7323394203,1
42354,55.3151615473,57.3324907145,1
93331,55.2018012085,57.574008035,20.5718873891
87543,55.1121321356,57.7528078995,9.74680274991
22965,55.0940314727,58.0200888515,1
24172,55.0049310053,57.458064672,1
8260,54.6019746136,57.3417664815,1
15589,54.6252938181,57.0031733786,3.85387523737
19915,54.1937085699,57.3915903469,40.6384475324
99222,53.9720308748,57.4626516434,36.6791393624
44113,53.7464945783,57.6115840815,1
34970,53.8932240723,57.9712205572,13.6006779035
51673,53.353856383,57.5274015956,1
