GiftId,Latitude,Longitude,Weight
7794,42.2727266045,-96.6162958081,6.18000254985
94885,42.1954788299,-96.2792242986,31.3410126369
22261,42.1305409625,-96.075596588,38.6393266349
49955,42.2667368611,-95.866395811,1
95869,41.9043617792,-95.7961916217,37.2968068153
20855,41.9039854141,-96.0142910561,5.56296098736
61548,41.9144565001,-96.3069230272,28.3514667641
30268,41.855620748,-96.3783330555,2.18133289737
37402,41.6301947997,-96.417527001,1
49011,41.6653154632,-96.7038253899,1
6751,41.4362566338,-96.7465390609,24.3894231537
71240,41.3659458471,-96.8474793012,35.2794355337
91146,41.4373032741,-97.0258315144,1
11290,41.6990068615,-97.1395857917,2.36516233806
45869,41.5203589472,-97.4897375824,2.75045707764
30036,41.9200635179,-97.7554117943,16.3375909533
9446,42.1447180165,-97.9476037431,1
15551,42.1317606114,-98.3868218314,1
81978,42.0642976931,-98.3750713677,17.2533503547
5329,42.0322916078,-98.6213409495,6.72454488672
9272,41.8738253379,-98.9946296616,12.1069347504
24820,41.9459751811,-99.1475732528,33.3201093622
24819,41.7504596213,-99.5327464563,6.79533215048
82459,41.6943306767,-99.6136042103,19.3995473048
88259,41.3939481304,-99.434679217,2.99553605347
87528,41.3304442658,-99.5714195327,31.2372186128
26381,41.1161655304,-99.1633258799,14.8798830514
85992,41.0664282025,-99.0687766501,20.3640149425
75289,40.6530830993,-98.7244234687,3.22650516584
8743,40.6754467573,-98.6109145617,43.3671799542
4470,40.493023929,-98.5970540324,27.2441465898
67493,40.4620370582,-98.4217694868,21.5155081916
68729,40.3434936136,-98.1663491615,1
67203,40.2626223211,-98.6245133335,10.9382813012
20328,40.5369440945,-98.9723309138,39.0725232849
50732,40.3425622543,-99.8827559188,4.0652931952
10149,40.0414340889,-100.417824952,1
76171,39.5616550264,-100.527698534,3.4768887146
31176,39.5051555218,-100.395515415,1
41811,39.3974148461,-100.241484472,50
58456,39.2733797073,-99.8340487196,1
26491,39.2980812648,-99.6351089362,19.2962637341
32800,38.940308042,-99.5437468127,1
89894,38.7758368451,-99.8797970142,21.2145301267
2486,38.6700258079,-99.9731794724,34.3006665993
11626,38.3625621826,-99.8711547666,23.9508755792
82611,38.3934285551,-100.340465817,22.1513390024
58172,38.8716408262,-100.339118575,43.2626344393
59753,38.8982446713,-100.391351102,1
85468,39.0077752461,-100.8427513,24.9766156686
97164,39.0765007422,-100.961758824,1
52777,39.1601878146,-100.928535802,48.7135003874
14509,39.0716417459,-101.116684207,1
93188,38.9253572145,-101.323423588,1
83286,38.5209502588,-101.278818271,25.7653145052
24861,38.4464151716,-101.552028794,16.4602397084
7543,38.1107240541,-101.597676862,21.6563462515
59146,37.9137612117,-101.551428508,11.5483921161
67908,38.1258225565,-101.294494557,20.8398935971
37336,38.0490408375,-101.137089934,6.89300609659
