GiftId,Latitude,Longitude,Weight
17773,47.298922658,-117.751229784,1
75499,46.8150179996,-117.834652932,13.8900334608
41197,47.0097600981,-117.041604261,16.3588598534
98753,47.041812359,-116.675003968,27.6258918667
29256,46.8485871614,-116.160695445,17.7269314161
35649,46.9259704687,-115.999948355,5.90475245652
93422,46.8588313275,-115.832696902,11.0988730826
58059,46.8999444679,-115.632123376,5.22587801936
78862,46.5816604197,-116.272354107,50
76762,46.5550811729,-116.335142617,1
9683,46.5181263308,-116.394797589,5.16478223234
41163,46.4400920663,-116.357751966,1
7213,46.040508634,-115.225283647,26.3211264112
7463,46.0152663067,-115.188674003,22.5013999045
32445,45.9019991736,-115.138052497,1
80496,45.9765596763,-114.956112256,31.7586760729
73361,45.3883237897,-115.375686091,1
21430,45.3622048667,-115.400847819,34.3519949339
34339,44.7766902915,-114.554668204,17.5972038746
27946,44.4740308184,-114.73753987,14.1170787332
57776,43.8330873105,-115.029508092,1
7552,43.4209266054,-115.076752177,3.25651337927
4841,43.3510825135,-115.022240388,19.1390213953
243,43.2224235179,-114.811806063,1
72677,43.2757906017,-114.462042838,13.0068221786
134,43.389280965,-114.509944936,1
57268,42.9914499264,-114.146731577,9.36192921637
8486,43.0863226037,-113.56789965,12.62783145
26903,43.5998651974,-113.577474197,23.2734069243
49175,43.6330646168,-113.259380638,17.3903169594
4894,43.8889744931,-113.527464193,1
52261,43.8826548304,-113.554924839,1
68398,43.29174074,-112.815279507,29.2592975779
72577,43.4411616035,-112.548901623,16.562083282
52582,43.4374784527,-112.196278404,27.2660169337
40282,43.3263747503,-112.097771992,1
76505,43.2662749969,-111.963242132,1
5004,43.1862796529,-111.52007376,1
90820,43.3471342814,-111.281999496,34.9303198127
93921,43.5267882032,-111.008450806,1
72556,43.5925158177,-110.964010633,2.42068334976
21190,43.4809511359,-110.824527859,1
7910,43.7620756397,-111.174378049,45.4351307887
47227,43.8265309197,-111.20828533,1
78379,43.6753349778,-111.278578001,1
28258,44.2609796053,-110.884742483,49.9394389197
24394,44.4116475617,-111.135444727,10.5488295619
46918,44.551881091,-111.126979172,1.02131460653
43166,44.5863550415,-110.750412948,1
81760,44.8386193889,-110.644862888,1.42876960123
82060,44.9768087746,-110.469638592,32.8584586978
93329,45.0452474241,-110.337434599,50
21506,45.0286454927,-109.589302584,1
77581,44.7267325275,-109.60537085,4.28966346259
29637,44.729833453,-109.512703244,18.4276448667
49176,44.7678034069,-109.001482045,1
34695,44.3001610208,-109.490012257,22.1522874096
30826,44.2830713451,-109.79674299,1
93321,44.0801406069,-110.002440491,1
81408,44.1780008557,-110.226124986,16.1881533453
40644,44.2336232751,-110.470008608,36.0582764755
46117,43.8249676198,-110.160858286,25.195608069
39616,43.7176876573,-109.969732269,12.4174186933
95460,43.7025070116,-109.78599232,5.8418004803
56052,43.5657999914,-109.52795119,14.2680802892
51456,43.4419206604,-109.279993221,35.1596744728
61481,43.4414945547,-109.195780107,36.0135476229
77598,43.5432459869,-109.026356945,1
33008,43.2704808031,-109.246339339,1
72979,43.1680855936,-109.071236484,1
397,43.162054851,-108.983320291,1
89027,43.1307510552,-108.813181203,3.51662607226
54309,43.174365285,-108.767980898,1
