GiftId,Latitude,Longitude,Weight
45182,20.1452792417,-90.3421902064,1
10892,19.7980915189,-90.3059075251,13.7185996002
85710,19.8958426151,-90.0636105712,15.4790477122
96761,19.6035740693,-89.9770364112,20.4015586261
11779,19.5274109697,-89.7403086292,22.625356564
95744,19.6520898478,-89.6420833246,1
31648,19.5732069617,-89.5789531964,20.9619125
33722,19.4751939247,-89.5503177258,38.3487964936
42885,19.7588853023,-89.706450023,13.5948839865
98994,19.7984890646,-89.6344884887,16.5397388914
80895,19.355491571,-90.0775537185,4.94171916789
7999,19.2498221652,-89.9441915145,30.6357611964
62765,19.2718379326,-90.3574038644,1
36385,19.5586471592,-90.4492251843,1
6470,18.4455481848,-90.5281371505,9.54496961802
60339,18.3511338645,-90.234830567,1
80752,18.4505247559,-89.9360008756,18.4834998564
16007,18.1266344755,-90.0088380762,13.2586253138
57318,18.0234871501,-89.9248846405,42.8312101397
18437,18.0390640784,-90.3678171135,23.8769940289
92495,17.9828852671,-90.5810211865,2.89155434495
80117,17.8584709225,-90.7239922879,49.3810757835
86662,17.9623142535,-91.0319026594,36.3151073859
48582,18.0789363801,-90.9710474449,36.0239576005
23657,18.0106214995,-91.6055746052,16.0909663776
8926,18.0322370907,-91.649250632,18.2736985449
81939,17.5002801978,-91.3952960282,37.735086731
51014,17.2549034163,-91.5611074102,1
24714,17.2207636903,-91.6576555704,11.81210638
9243,17.0607994543,-92.1342457264,1
4368,16.9745496943,-92.1265428133,14.1007088576
90387,16.746483891,-92.195122762,5.76683608613
72496,16.5863649431,-92.1414131359,1
26118,16.0268267505,-92.1868970516,5.68521293266
83883,15.74137911,-91.9756703881,33.0975050379
39496,16.1229962109,-91.7549550524,14.5359236499
54889,16.2536730584,-91.6216728101,16.6250279525
34923,16.1092285624,-91.5143852523,35.274751556
92084,16.4127237258,-91.4323994506,7.50728734624
36410,16.5957088769,-91.1601917215,4.98940421101
26371,16.5959250983,-91.1454118718,25.1804875908
25390,16.6173250696,-91.1098398373,1
88237,16.0757811874,-91.1004952185,32.5207431991
93770,15.9616743478,-91.11178002,1
9628,15.6114768942,-90.9996631518,7.8431776923
81122,15.7419021516,-90.6689558584,33.1101430373
38055,15.7022014825,-90.5560221281,1
12607,15.542124337,-90.240327328,1
52346,15.831357573,-90.1998467033,18.6203998307
86468,15.9293336586,-90.1597048466,1
22995,16.1104323379,-90.2680105459,30.8979465901
53984,16.1943883934,-90.1675500369,23.4669670293
16538,16.3031589952,-89.9700752334,1
18039,16.4911758664,-89.8037151242,23.6639712117
94273,16.428821288,-89.6401376874,26.4253561213
32098,16.1418424756,-89.7069833282,1
76786,16.0988431402,-89.5581556147,2.52360205371
13884,16.0117699259,-89.0257812956,16.4330974343
36890,16.1238917929,-88.9339873641,1
74362,16.2314925875,-88.9680187957,16.4720282515
6558,16.5086292924,-89.0821011143,32.584337412
