GiftId,Latitude,Longitude,Weight
98852,-36.226289365,175.316021735,23.1262597152
15408,-38.2001891958,177.484670402,3.79436030532
45862,-38.3157511961,177.772896439,3.41093893229
94841,-38.2055966195,177.866235381,1
74622,-38.1496382114,178.131957829,9.39872882369
62914,-38.2285740786,178.264347689,12.463969081
57671,-37.9987941699,178.2289452,1
97544,-38.0152877446,178.067011118,1
83557,-38.8588079914,177.66464151,1
33357,-39.1239954464,177.89764831,1.63386988065
62587,-41.2340482698,173.762734421,1
53479,-41.1441082992,173.530292164,34.6730705522
43753,-41.5783880159,174.042133851,41.1308095881
84795,-42.0349005948,173.479049867,25.8843163984
72240,-42.2150907319,173.193969758,21.9659872633
25191,-42.3298282092,173.555361821,49.8344828187
87199,-42.5230620489,173.198030053,1
28201,-42.4201625408,172.644497997,37.8914611515
3924,-42.5293045163,172.446373957,38.1462365616
16800,-42.7221096516,172.299670988,1
42866,-42.1800147614,172.405347594,2.72167669037
36228,-41.7867347106,172.42163908,29.2928151235
59013,-41.6798334961,172.689665778,40.7395595652
13925,-41.4596668782,172.272411215,5.16124914266
67356,-41.4841876413,172.055535647,6.98095382038
39088,-41.0923886891,172.31637109,50
75122,-40.9797547494,172.236207237,1
78970,-43.1173457168,171.360621739,29.9666317885
33020,-43.2626603953,171.24515629,6.08533977483
37272,-43.3906635746,171.146932654,1
85975,-43.476541688,171.470700055,28.3288132048
50752,-43.6910998229,171.374125687,25.8330768771
93243,-43.7865673433,171.462780648,10.974716385
21281,-43.7827287272,170.869496807,8.79221163213
54506,-43.6552273301,170.181329935,1
49187,-43.8207040281,170.013594521,17.109915419
13959,-43.9294880108,170.096472752,46.6547637084
67374,-43.6494078447,169.732664936,10.1707877942
32925,-43.531778701,169.724372608,1
33719,-43.3781265353,170.05561416,1
43074,-43.2179045052,170.463895333,1
52371,-43.9825215894,169.341555979,20.9686665091
79521,-44.2575747973,169.31662565,9.28024208067
24304,-44.3317714557,169.640321646,1
1518,-44.7165631801,169.568021327,29.0400830075
85854,-44.7711024526,169.386454885,8.63177630142
93879,-44.7454211029,169.360453228,20.2961224483
37769,-44.9974428961,169.279197268,9.65885489152
32261,-45.1723681589,169.814565153,41.2310825327
12033,-45.3999484942,169.630364109,1
85079,-45.6953981174,169.164574073,30.9826711149
38750,-45.634544658,168.948887148,2.69396661993
9542,-45.5592837561,168.937827293,34.6074096702
51775,-45.942872793,169.007395697,1
28196,-46.4089031904,169.064415244,38.6916666317
62534,-46.4544606845,169.201235757,1
58361,-46.4496379042,169.384038145,1
98930,-46.5233518714,169.362507218,14.6155022382
55566,-46.5040659593,169.527159949,1
24275,-46.1367106923,169.661440445,1
79245,-46.160268558,170.003405067,5.4347876944
97305,-46.1211404295,170.068410271,11.5199721864
16328,-45.398564569,170.333664488,12.3557950274
21373,-45.295097315,170.773727425,1
49179,-44.2814158923,171.287008222,42.8601669984
664,-43.9509133009,172.051485531,1
92878,-43.7915750594,172.746718672,19.6050904763
