GiftId,Latitude,Longitude,Weight
8674,-43.2389421329,172.66315,1
53648,-43.7718352446,173.014876478,17.0673045261
15153,-44.3288789096,168.389431636,30.3136637468
93951,-44.3675498308,168.273042598,22.7008654356
82834,-44.7672594109,167.910283502,1
69612,-44.8542666356,167.895293846,43.0389345734
10006,-44.8379463343,167.615695448,6.51609348167
24768,-45.2376239293,167.370176846,1
90231,-45.3657494147,167.272100876,19.8685260311
45991,-45.537317773,167.459419075,13.7048814261
3486,-45.5643422479,167.00416216,1
59736,-45.6163147716,166.893117869,12.7355872823
30240,-45.6824631382,166.77277729,1
56887,-45.5108100858,166.720710679,1
96239,-45.8196530813,166.936445934,1
28403,-45.8859808204,167.175874303,1
78745,-46.2134785256,166.73275237,1
6735,-46.227210262,167.767064433,4.08611384204
80045,-46.089562596,168.058601434,1
94915,-46.1321229573,168.109536858,14.8569245791
97785,-45.987824366,168.078305643,25.6598438995
53237,-45.966574558,167.998219107,42.9317681239
92377,-45.648301798,168.29305554,5.03888728477
70194,-46.2104016022,168.429830575,3.2086602221
14715,-46.3673969907,168.390328889,17.546292795
19919,-46.9516611396,167.796571414,3.73815996852
50427,-45.203289604,167.0234566,4.17778640959
