GiftId,Latitude,Longitude,Weight
5588,81.5643014948,-32.4511710582,1
1433,81.4971138786,-32.7855616906,10.3132669172
9761,81.2599935368,-33.6381374251,32.392382928
7219,81.4220114108,-34.6444523713,24.7580593633
74136,78.6293545588,-39.1398924443,4.94430594856
69642,78.324667855,-42.3818495414,1
77004,77.9756687185,-43.0028518515,1
74365,77.7861265269,-44.2654777042,8.33712836051
10487,77.3805664449,-44.1229898277,1
62875,77.2924260841,-43.3370840091,42.4168673514
9504,77.5394514476,-42.6361626047,37.5856152873
84234,77.1543264726,-44.6125825724,28.1114228604
18795,77.0573753379,-45.0048923684,1
32052,76.9494032445,-44.2942112762,1
755,76.8259802131,-42.539029171,1
41129,76.2490488049,-42.595660238,21.9172119691
57316,75.9386010909,-42.1371815122,17.663594358
34708,75.5846865102,-41.6363786731,1
11489,75.5623466791,-42.0165166322,1
2977,75.439849927,-42.9273940911,3.74163307788
39524,75.3231266936,-43.2488548435,17.2188780232
53342,75.1282419334,-43.1640432918,3.5822010442
31593,75.1027503157,-43.2236916804,21.9378196922
17224,75.007334013,-43.5053707268,9.6091738297
20733,74.9297297274,-44.4535818675,19.5998982362
30775,74.7544900871,-44.2613302906,16.6831686688
56050,74.6929312877,-43.9045766676,8.19802873528
53535,74.6214324112,-42.8654799497,12.4074642678
69321,74.7960414538,-41.8138944619,8.20585381744
48631,74.8106303607,-41.2512095439,34.4928137708
49724,75.066064758,-40.8223652113,29.2442225642
9978,75.0747879252,-40.5922931872,1
27301,75.0756493746,-41.918533553,28.9203670195
35729,75.5323631756,-43.4688542733,11.899105189
8375,75.3004387936,-44.1239390034,28.4123251809
73876,75.4134886697,-45.3740599072,1
37719,75.477326846,-45.4251741099,2.86792132614
49322,75.6202202051,-46.0020754863,11.7246483514
3799,75.738324387,-45.6975161535,1
34462,75.7945785918,-46.6388700023,6.21429401508
70981,75.8003857297,-47.1672937284,1.81273138643
23683,75.8473633416,-48.4404784172,10.7206953226
18414,75.9037135423,-48.4521614259,14.324248292
6504,76.1035984495,-49.2698619476,23.5927401788
28209,76.1375941105,-50.7295004663,46.0143318569
55091,76.3580282482,-51.181618506,1
26457,76.5494344367,-51.7775040296,1
82167,76.6324571586,-52.7251661501,21.8724786191
99741,76.5626601362,-52.8396448932,4.56132891103
30583,76.7534187781,-52.7434637354,1
67791,76.5243662961,-54.5869643685,7.68452724019
62324,76.568470785,-54.7513827566,1
46874,76.6982226834,-55.1797901808,2.62257413043
81670,76.6248872883,-55.7049483014,18.1315507593
64856,76.5927883669,-55.8213254571,43.2704218597
66047,76.7753168964,-56.2740851169,16.0506606234
77672,76.9670598935,-57.2634373901,11.9445185916
40944,76.7404875285,-58.930805587,29.5986171174
78142,76.6949597659,-58.8851759506,40.442437203
68548,76.5372508221,-58.9689723885,10.7684418625
56703,76.4082558408,-58.5218121805,14.5216764571
43256,76.285969571,-58.1851834106,1
92666,76.258881184,-58.2842696652,1
99831,76.482051331,-57.3275847963,36.444357696
9017,75.9578165533,-57.8543782973,36.9248562995
58547,75.5327980056,-57.7571191312,1.7914568868
43811,75.4761888768,-57.6055832579,28.3975132433
25691,75.2829920072,-57.0358017822,22.341465032
24780,75.1466770015,-57.1389564183,1
72545,75.0987048724,-57.1580020263,23.1967475628
