GiftId,Latitude,Longitude,Weight
66128,83.408546189,-27.9575583084,1
90431,83.306356384,-28.6887646538,16.4191394861
60369,82.9362999884,-28.4119175048,27.2279177556
37147,82.7039232988,-30.3308176259,7.73730459321
69572,82.5984998441,-30.3438477257,10.7818639065
21808,82.5612139727,-29.3322101368,1
14647,82.5688173212,-27.9261527839,1
23554,82.3873489206,-27.6140394297,34.6592373432
49287,82.2436487629,-27.1553014875,1
81895,82.3658877367,-26.320909415,1
98527,82.541180295,-26.4445199912,12.2889808412
80194,82.8126199244,-24.9123288709,23.6052835298
10033,82.7142077033,-23.880218112,1
92459,82.7086161595,-22.9424089956,19.9932681577
28139,82.6549020488,-22.9982197577,19.7510846716
7867,82.5432848653,-23.6488796599,15.2148470092
1264,82.3258826831,-24.2117564034,1
94010,81.9312029778,-27.0446038135,8.97811943737
22174,81.8459552198,-27.0679057538,9.07124714251
46996,81.7853394659,-27.0058216497,5.50097233436
7856,81.9749869546,-28.6661086192,30.8449690944
3374,81.8374873638,-29.4038501443,50
80013,81.5908276568,-30.3024656417,1.89021767789
22896,81.4027573566,-30.399467641,6.46303123105
42128,81.4667296916,-29.2539684356,13.7365857447
96086,81.1591980465,-30.2488736776,11.1636351846
94856,81.1408649559,-31.586643129,10.5122390553
41996,81.0275544351,-32.0933685667,36.4967780488
27596,80.9281746956,-31.7459778317,2.33588072839
26242,80.9039159092,-30.7133771634,13.2275409128
35787,80.6908533358,-31.7790483223,29.1012149208
29970,80.53524508,-31.2359021943,1
55854,80.3298855258,-30.2951804872,1
89995,80.2621559225,-31.2915042084,22.9823648513
9640,80.0979698498,-30.7094564209,20.0746558506
88925,80.0739312837,-30.2216923196,13.7390512724
87760,79.8278279143,-31.1780294953,17.3269273958
35388,79.7339542132,-30.9735263586,32.9598524443
66008,79.758823296,-32.0450945199,19.1275961489
89936,79.5723576405,-32.6629267016,2.99450920509
37128,79.7342962634,-33.8225351868,37.1694000941
80720,79.6787997033,-34.8597013556,1
5556,79.3747451074,-35.0675008424,6.60713865558
33335,79.2365804137,-36.2779514242,50
46221,78.9968381691,-36.3310717463,1
2103,79.0588439405,-35.3978445556,20.9420041304
23658,78.8340238802,-35.1591139399,3.15389736146
15625,78.6734308043,-33.4003050074,1
49408,78.631759711,-32.5264125985,1
20675,78.4855046013,-33.1950590896,1
66386,78.1811377778,-33.4782947386,11.6611036941
92069,78.2124539482,-34.7134896623,23.0326701181
31818,78.1026112411,-35.2014671319,1
99076,78.0150366869,-35.3617458329,1
24044,77.6563147171,-35.3131611073,14.6260618044
90017,77.5608634881,-35.2245203403,1
32870,77.6601176879,-35.945074169,26.6324880059
57629,77.2448498718,-35.6802306798,16.5622818759
56140,77.1343289913,-35.806336481,18.965294315
18197,77.3166355417,-34.2826085212,1
76329,77.1748059803,-33.0748770762,1
961,77.2142727094,-32.7186889687,36.0621209339
7168,77.489256355,-31.4548950735,31.2494240819
9842,77.5139513832,-30.8908818917,7.52643409219
22642,77.4477661505,-30.2599788179,1
3141,77.2785319495,-30.4413872785,1
64064,77.2631225594,-28.7905750525,17.0884014365
18432,77.5276920701,-28.5709353575,10.8362859253
89734,77.588904495,-28.3240544307,1
81584,77.7011637532,-27.9189356535,8.94156447631
49273,78.0576975415,-26.6374105703,19.4333984386
69926,78.0096438602,-25.8027692105,29.770643939
3138,77.9313415828,-25.0954359267,1
34034,77.7726112717,-24.9668087743,21.8823807274
35675,77.3972821998,-24.5008621346,7.98107656584
