GiftId,Latitude,Longitude,Weight
90669,9.87558424901,33.4489574566,18.6280893412
75665,9.72842370451,33.5497697757,1
21919,9.51643382665,33.4692775976,6.79921807911
23519,9.31781451188,33.5915191435,18.3455128698
83177,9.43808108796,33.7153642998,3.81885350786
36972,9.15772123332,33.50374362,22.6975626589
40745,8.14649012931,34.9292868517,4.08553822113
93160,7.7569606779,35.3600772342,22.352678203
14741,7.58464500776,35.326890668,1
93784,7.52360619653,35.3273506256,16.1848420216
63138,7.4719149334,35.5936193146,9.78809981989
61209,7.13283835764,35.2952275106,5.68895944752
94419,6.87171045671,35.4023333891,20.6541742337
54534,6.8139475685,35.369038342,37.0488498188
8067,6.62462472319,35.207058612,1
82349,6.69117010979,35.0374032065,17.3065610319
59894,6.89760280024,34.9979023746,26.2391484712
20894,6.40729844366,34.844570194,17.3162041172
26867,6.62834605446,34.508400566,1
39075,6.88152247942,34.1990315218,19.5699350636
62,6.9630645164,34.242819435,1
93768,6.75347410303,34.0682874425,1
96107,6.61550900152,33.8954600691,1.20480762235
69027,6.53147196733,34.0294147743,41.7639878432
2100,6.38507862903,34.1770893921,11.3436620616
69384,6.2109058515,34.118289288,11.6530007298
81458,5.92946356416,34.2631539384,1
27316,6.14487012848,34.4581003537,41.5589972728
17523,6.14767421482,34.4997582837,33.1466371669
29225,5.9444485677,34.7047521671,11.5282118568
30635,5.79853076319,34.6965740348,9.93718969468
29529,5.74056584262,34.8342870336,8.79124642118
2707,5.61507154442,35.1701809537,12.4099634078
90675,5.58772059793,35.4035086678,1
23955,5.35523373763,35.7818523806,9.88498282416
64184,5.36777661889,36.0279179686,21.3393113533
62747,5.51727721988,36.3123451839,34.7653152707
75867,5.50358620641,36.4274613103,1
56943,5.6784240833,36.5944408571,26.9385240171
75195,5.63094441703,37.0099871166,1
73710,5.50960577427,37.0887058014,1
31257,5.66983878624,37.1881608953,33.7286580294
19546,5.51855811399,37.4009995458,16.3789643112
48743,5.66949647653,37.6447912751,2.24701647821
62431,5.7622351755,37.6768423992,30.91741757
55076,5.46398169444,37.6974178533,1
46372,5.17455412397,37.8112973365,1
29362,4.87828964946,37.9476226797,4.76102970753
57773,4.81622827561,37.8659768616,1
42009,4.69534469374,37.6516374718,20.6948016334
7425,4.45599577351,37.5080882948,1
66059,4.41013934481,37.5132448328,24.0015768618
33728,4.22056973407,37.1830211516,2.84322646023
72127,4.06687506865,37.2153116686,26.5511012633
10099,4.29598360204,37.0420417168,37.543714472
41019,4.07505212887,36.8398209948,1
50877,3.73524614814,36.7860906486,3.99083376309
18688,3.53711787675,36.6849995269,18.8281182466
74490,3.44073856864,36.7456084977,20.7088195524
19866,3.50336735261,36.5118957819,25.4303116325
61447,3.41700047072,36.4620166916,5.36326948506
43136,3.21180184104,36.3434237746,50
38173,3.16618361382,36.2913071337,1
42964,3.34435879543,36.0814381327,1
38869,3.21505430516,35.9633407083,13.8456111692
99057,3.51948857964,35.8051162577,40.6495500261
96326,3.64488339701,35.6468306237,1
54452,3.61059705718,35.5134568982,1
54157,3.7362117112,35.4830846549,1
51922,3.90988875954,35.7645612741,1
13111,3.90345366598,35.9823061099,27.2768812001
38658,3.96946290691,36.171191874,1
62303,4.13385890318,35.8839636208,1
86745,4.26210120509,36.0014890245,1
62305,4.4546519152,35.9585940351,22.5285127635
13464,4.47488364314,35.6614473803,1
67858,4.48862213087,35.567641211,1.41870022788
