GiftId,Latitude,Longitude,Weight
80745,29.9824047372,-7.98730786375,22.9139790778
76139,29.921776944,-7.9732037956,1
78322,29.7893041898,-8.23543801995,8.97562702559
29689,29.9064717181,-8.54181066719,43.7428754129
28924,29.7319639052,-8.70489674943,18.7075737412
36929,29.5497133515,-8.51690464822,41.6619798854
22584,29.3842757282,-8.59517906998,3.55567705916
99757,29.380892814,-8.42465762089,14.0717646952
20930,28.8357662797,-8.24629094613,1
76169,28.5260102617,-8.3816127897,7.48958620436
7311,28.2795017696,-8.21868083154,1
59822,28.2885669707,-8.19787948373,1
93129,28.3153880802,-8.05197965942,11.0628267696
38697,28.4826797458,-7.97117842002,37.7523493206
24687,28.311431649,-7.69678363549,9.66317781337
95984,28.5299579954,-7.36980315042,7.88630956072
51545,28.5183344725,-7.28723019893,5.87995469932
34113,28.5370429406,-7.10026410212,23.620475756
7847,28.3623799347,-7.07870811039,1
27005,28.1932948111,-7.01774929595,50
51422,27.7959916398,-7.14259768749,26.7705322307
9052,27.7483346657,-7.11863304181,30.2059447978
62088,27.6723032441,-7.21183464027,1
50640,27.755261515,-6.90435612503,1
54405,27.8101506958,-7.5440952869,1
33294,27.2773603501,-7.84229991513,1
81404,27.1286755008,-7.87947967074,17.0523081452
51550,26.9394749623,-7.57801068672,14.9506588282
39643,27.0008631554,-7.29404466731,1
55345,26.8017474674,-7.29552322239,1
73062,26.5201059,-7.26312567524,1
87632,26.1469369544,-6.95443139152,1
90847,25.8685763533,-6.90333512976,1
38356,25.8957953364,-6.79795797797,19.2093399263
64187,26.0500856122,-6.52038401372,2.62893716779
27413,26.090206892,-6.52315963452,1
7472,25.8548117061,-6.27648216601,10.8784209713
76781,25.8411351836,-6.07548145758,50
30364,25.6832873022,-6.16256337324,25.2948639974
16826,25.4964269673,-6.55419068444,34.2315239551
47380,25.3472273557,-6.50138577425,1
63073,25.2085993909,-6.29878913957,21.8364138502
54425,24.9329145237,-5.97167382865,2.39712264556
2171,24.8825504314,-5.85426386872,11.1056204621
49557,24.9026922179,-5.46700834123,24.3875152275
57245,24.8043444111,-5.41862116697,1
41126,24.8395430361,-5.35859592943,1
46289,24.9314587348,-5.01600940447,44.5167812301
33960,25.1445779665,-5.21205562517,1
34773,25.3436772935,-5.23326463737,17.2737057422
97756,25.6657953188,-5.20311523003,1
17210,26.009060434,-5.48401800623,1
77045,26.1164671711,-5.40328364164,3.63162462799
7431,26.2347152902,-5.64515249298,3.05071062976
27495,26.2516035004,-5.74389399851,23.6335838049
21065,26.0939884408,-5.84630670527,15.4134133573
74606,26.0581292149,-5.89061618573,1
53027,26.3559047976,-5.95023578549,10.234367021
12191,26.589307257,-5.77790280773,23.7025102005
48987,26.4874051604,-5.59170954776,50
38671,26.5828744926,-5.20091073533,1
9818,26.3672846249,-5.09672552244,27.6678836064
11958,26.5576929195,-4.87834271017,1
58316,26.6609154184,-4.86035672438,12.5985334941
92250,26.6788353989,-4.68697613037,28.5691568388
85053,25.4751927392,-4.6991980001,3.86667158651
15910,25.2214196975,-4.84186531856,26.4048257102
71955,25.1663037418,-4.24533590205,22.503559901
1757,25.3712974727,-4.09742862987,28.5023957912
