GiftId,Latitude,Longitude,Weight
47088,-23.4252262813,14.4714991345,13.3960073531
32031,-23.7961617654,14.5792506561,1
29660,-24.0050063709,14.6276504345,50
99756,-24.1029038966,14.6295940753,32.189126141
8007,-23.9860924884,14.7460759476,31.6603886909
77623,-24.2626314333,14.8173589402,1
83173,-24.2648569649,14.9493618755,11.7515168401
99659,-24.3796531961,14.7419705717,9.23489694122
93457,-24.8379637033,15.0984859781,1
55415,-24.8474947004,15.1878808331,1
2147,-24.8220696777,15.313485905,26.6034019267
20759,-25.2060526217,15.1082346311,1
50571,-25.2097429327,15.0450734439,1
91696,-25.4853552912,15.0666419429,37.1099400923
12116,-25.4696123013,14.8477387019,1
49308,-25.7249790397,15.4708615653,50
46039,-25.6480778927,15.7125653605,21.8815180897
70945,-25.457041431,15.9576327561,16.317355014
18468,-25.4834511717,16.3685217187,1
46485,-25.3285512816,16.6980110327,7.87522394793
53095,-25.3836846154,16.7598237111,1
26588,-25.5375836644,16.8718285541,1
18653,-25.5857208885,16.9833256739,1
69697,-25.5555565985,17.0340008669,26.2923630161
28095,-25.5484597316,17.2614552709,2.52879825645
30991,-25.7046938904,17.5479112084,1
59427,-25.8647061448,17.4624678183,28.225040798
13233,-25.9759563402,17.6832675623,1
23505,-26.0891104571,18.166181908,15.7277855365
55628,-26.2450255876,18.3470868018,20.4470110103
63231,-26.4274261922,18.4766711591,40.3712200855
35836,-26.388724944,18.6542893919,1
98911,-26.3520741202,18.7816568253,1
41466,-25.9868358136,18.9535469247,1
65110,-25.8266603724,18.8757162235,10.0535106936
16402,-25.8899356888,18.6943891939,1
50106,-25.8238855702,18.3768497285,1
2168,-25.3036597323,18.0836655656,15.1268102104
76647,-25.1717849407,17.9318273625,35.7817195588
93058,-24.8425390929,17.9718971476,1
39607,-24.879953934,17.5643336369,26.0514449108
25916,-24.5613779849,17.1782317837,1
82206,-24.2706962435,17.1196063121,1.23695034876
99492,-24.0988281827,17.2788955376,6.41149960241
49833,-24.3776877661,17.7139207147,2.7861272296
3163,-24.5694415535,16.8078709266,39.9395635809
95636,-24.5446685404,16.552670707,1
13059,-25.0397364254,16.7849981427,1
17007,-25.1347456986,16.2657892008,13.3130987592
22361,-25.6596733422,16.8305355013,23.668162819
60034,-26.0366842253,17.0773872609,14.4999518719
94454,-26.3145676292,16.7844649968,50
24711,-26.4232998475,16.8272795803,18.7123687057
98737,-26.4000549039,16.639480456,1
90888,-26.648026474,16.5695689019,30.6881844126
42891,-26.827619049,16.9623610643,1
85157,-27.0297988512,17.1484069703,7.18245203854
60010,-27.1123506607,16.8795452764,1
67631,-27.3245895755,16.7050057451,28.3949574502
86643,-27.3726083954,16.8109888158,1
58749,-27.1956944847,16.481396649,17.0213873112
70007,-27.2963948338,15.9717528537,1
15264,-27.3480859175,15.6591751122,1
88594,-27.0160072375,15.8148262928,26.4266809847
24727,-26.8472704455,15.5921243513,18.3204883581
31160,-26.8985958056,15.2831499129,4.81044799092
48085,-26.6130331491,15.2807317696,10.8110443477
80993,-26.3167556354,14.9912909693,5.32322392674
40843,-26.2043702502,15.3414526269,2.59718737292
13205,-26.2035152143,15.5228027101,27.2295667601
99971,-26.1107792912,15.8704009743,22.2328661267
47847,-25.9613594945,16.2445668058,1
61036,-26.2267374189,16.3676727079,2.61271486113
5272,-26.3210374094,16.2700242936,12.3979671261
33278,-26.7025813432,17.2901113237,1.1361761078
94614,-26.7511138602,17.8453054225,50
