GiftId,Latitude,Longitude,Weight
64578,67.4093397692,50.5360193316,50
50864,67.1123752341,50.4675809675,15.2886700632
28204,67.011147474,50.3376362897,9.9732388045
61316,67.0043055332,49.7954033502,39.1567687627
77765,66.936462709,50.856195,28.0753326233
60675,66.3645958799,49.4831517931,1
42762,65.8092308367,49.7076251127,48.575836053
71109,65.5357270927,49.7435730045,1
37760,65.4655021016,50.2329064462,19.8182433784
6448,65.2171222763,50.2599372918,2.9312996951
44345,64.9445673767,50.3113925421,7.21852141582
80806,65.0985213959,49.4645097192,21.8145227146
45633,64.9037835991,49.3356817942,36.810058587
91596,65.0171382292,48.9857832501,19.5200337925
79433,65.0020981703,48.9577127549,1
51328,65.1760085625,48.8335389473,1
56235,65.3680832966,48.8217557152,29.6174073875
2914,65.3331438154,50.8835537521,17.7430572838
39908,65.9733575338,50.8100142229,13.7486765302
87902,66.314768675,47.4587599656,14.7790166017
5608,66.4629470968,47.0042512496,1
61482,66.4660373398,46.83385137,1
14201,66.5501271099,46.9447388497,1
110,65.6886560133,46.783609893,1
36247,64.00020188,48.7040926679,44.4080041299
70,63.7719425387,48.2711794087,1
74380,63.4728538455,48.4077335686,1
24779,63.3530731927,48.183634087,1
2256,63.2640634022,48.3822974721,1
63481,63.1426407848,48.489680958,1
6185,63.0596300697,48.139260361,1
16320,62.7079871307,48.0188133258,37.5557185985
70177,62.5389912652,47.9614161781,20.5870605474
57813,62.5214929366,48.3801712893,14.3519844566
34009,62.6260341826,48.4838133182,9.3459919851
51227,62.6882950027,48.4931621184,1
15483,62.6686425022,48.6864118499,21.1216725787
13536,62.7144563857,48.7110964175,14.1158125851
7203,62.838087622,49.1233959722,1
98184,62.5161228452,49.1328403451,18.2584107405
79180,62.132458072,49.0609188324,17.8622682422
67329,61.9859622475,49.272996592,8.2625521072
40521,61.774345846,49.8366165889,1
42916,61.8985202889,50.4563747683,11.4790172545
44246,61.7504755171,50.5534411335,27.40586087
70517,62.1264637202,50.5786118037,25.7894251204
55010,62.1484005564,50.905823286,19.3171552936
52226,62.3415647569,50.6590821249,1
68857,62.3611946868,50.6655178482,21.1486689342
44869,62.232793312,49.912001582,1
55703,62.0119550863,48.505949065,13.5871390177
84366,61.8772210016,48.39753271,1
78580,61.798746104,48.6182315198,31.9535434299
50914,61.5210096376,48.138092708,1
31101,61.2534234996,48.1710789628,1
5224,61.1924373259,48.3277509849,1
89257,61.1297065293,47.8984924546,25.1496724622
5967,60.8901401819,47.9301976553,1
69842,60.7110149284,47.9039273371,26.1084668996
48199,60.9032689896,48.4509577533,30.1369435682
21226,60.8987788492,48.8598759796,50
9024,60.7547877464,48.7823747715,1
52136,60.7151258767,48.8303301841,45.2278950955
48222,60.655488265,49.1345681574,34.9577914811
