GiftId,Latitude,Longitude,Weight
45722,51.8297356524,14.7296279198,2.92911446858
88596,51.3181174177,14.6119946802,50
20529,50.9710831339,13.7500893236,1.32314590174
82966,51.1186519242,13.1041521695,12.2884558619
21243,51.1984918068,13.1484504877,30.599271356
83305,51.3624943432,12.9190786533,25.5525457485
59949,50.8713456174,11.6045113608,19.8328555238
93253,50.4745987302,10.7489732656,22.5212793355
79378,50.560939394,10.2608270373,1
76145,50.3905027494,9.95239274587,13.8466402215
43193,50.3288725648,10.0627217328,1
10940,50.2649657156,9.8793271339,1
59382,50.2306463907,9.64725466632,16.0230627652
98720,49.9558252346,10.1216687462,1
14815,49.8578952784,10.0415390354,20.5321103706
9895,49.8108249015,10.0261588194,6.01142790949
28576,49.7679148275,9.90731105012,20.0644322843
60557,50.0888773508,10.8117716791,1
20831,50.8921856689,10.5151621692,5.168903707
41808,49.0583302637,9.7846699273,14.385077774
21415,48.3860752676,11.2549706907,9.72525116106
69410,48.3197522722,11.6417052874,12.1577943074
57022,48.1908214843,11.5540032849,26.9306521095
46501,47.9784285341,11.2500939244,1
27037,47.6733696712,11.3643920069,1
78190,47.6604287743,11.0982093857,3.15049214797
61628,47.3890868204,11.1798965586,8.29573499423
30273,47.1551718848,11.3234307727,1
52399,46.8160040866,11.3122743865,9.9236304496
17470,46.8567340067,10.8900941704,1
98578,46.999673063,10.6522697996,9.64197753553
18570,46.6696106642,10.5850906694,24.9835425369
94408,46.4676420521,11.0166780716,32.548126691
19343,46.2888905089,11.2369102693,3.5574551934
38900,46.5886050221,11.5849675093,1
68408,46.5583043089,11.9356604264,1
43823,46.8029461702,12.1464727995,1
17338,46.7700047588,12.4177421822,50
96757,46.8122170986,12.690507744,1
41916,46.4059010915,12.3021384211,27.2970043244
34531,46.1571151914,12.3700493378,37.6271733975
99520,45.9963281764,12.8484010718,1.34873206551
19671,46.1583910643,13.1592006601,1
89197,46.0810539875,13.3182798639,19.6478580135
36417,46.388372243,13.2861332682,1
87052,46.5429759066,13.4840321989,22.1487017497
61637,46.5097820027,13.8148635648,27.0118820071
28706,46.2243602704,13.8399624656,44.9474822263
3127,46.0359852787,14.2032326892,18.4245337863
94243,45.9365636873,14.1145589452,1
45978,45.739677994,14.2882200203,27.8372224269
32255,45.6553278314,14.0931879481,8.81304764884
7402,45.5542239919,14.3987400248,1
56615,45.5472190774,14.7758479423,11.5266345811
85666,45.664095157,15.2819475401,1.32652907432
80418,45.9010443908,15.8050347773,26.414563844
11583,46.0066113696,15.7623547955,26.4247065435
56323,46.1590248036,15.6395901551,1.01996926417
60054,46.4371899982,15.6258352697,5.16317929748
98718,46.5367858623,15.6575427318,37.7537547708
36538,46.6059558664,15.7896867584,10.9923908317
70412,46.6452999632,15.7181144789,13.0452783835
85293,46.9335396957,16.2440379249,21.0116389984
22676,47.086114306,16.0676654904,1
25529,47.2075404149,16.1336287585,40.0901148829
81427,47.3267233044,16.1027135272,1
41567,47.2273866759,15.8258617604,1.89938659732
52358,47.1308901439,15.8059339445,1
96767,47.0631461381,15.2536500474,1
25664,47.0230391969,15.1595777992,16.8038888775
39172,46.955906904,14.8946900055,11.1070866912
32673,47.1183564063,14.5932044226,16.7651610149
8970,47.2950051072,13.9514446081,25.1826878374
51201,47.0804412791,13.8632020175,1
53022,47.4901965081,13.5880269372,6.05008569002
41715,47.4596556404,13.1460424531,1
